label,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62
doctor,0.662938,0.901024,0.0,0.630587,0.875952,-0.008009,0.590234,0.890454,-0.015891,0.562614,0.916691,-0.020755,0.543314,0.937035,-0.026754,0.602306,0.906162,-0.034255,0.563552,0.951334,-0.044494,0.540028,0.973954,-0.048117,0.523308,0.988419,-0.049605,0.620349,0.937413,-0.03481,0.573591,0.98041,-0.041477,0.549186,0.995735,-0.041658,0.535842,1.001459,-0.041979,0.637239,0.962566,-0.033933,0.595158,1.001009,-0.037661,0.574768,1.013912,-0.03449,0.563269,1.017567,-0.032509,0.652346,0.980648,-0.03308,0.619826,1.010463,-0.035835,0.603787,1.021816,-0.031998,0.593778,1.027402,-0.02867
doctor,0.663735,0.894755,0.0,0.6312,0.86927,-0.007834,0.591941,0.88265,-0.016144,0.564463,0.910083,-0.021571,0.548971,0.929879,-0.028574,0.604193,0.898046,-0.034598,0.566388,0.943562,-0.044942,0.543633,0.966637,-0.049208,0.527286,0.981465,-0.051613,0.622956,0.928932,-0.035454,0.578818,0.975505,-0.042665,0.556652,0.994573,-0.043483,0.544919,1.003076,-0.044695,0.639957,0.954337,-0.034851,0.599841,0.994678,-0.039051,0.579938,1.010635,-0.036516,0.567992,1.01669,-0.035304,0.654676,0.972945,-0.034196,0.623312,1.003394,-0.037388,0.607669,1.016379,-0.034112,0.597064,1.023106,-0.031479
doctor,0.664506,0.891316,0.0,0.630479,0.86456,-0.008227,0.591366,0.87688,-0.016682,0.56442,0.903587,-0.022081,0.546759,0.925122,-0.028904,0.605667,0.893096,-0.035651,0.568019,0.940156,-0.046566,0.544944,0.963218,-0.051006,0.528336,0.977785,-0.053347,0.624358,0.924335,-0.03656,0.578484,0.969381,-0.044623,0.553627,0.987013,-0.045886,0.539383,0.994965,-0.047088,0.641087,0.949953,-0.036071,0.599678,0.99029,-0.041135,0.576691,1.005134,-0.039686,0.56139,1.011274,-0.039033,0.655395,0.967984,-0.035451,0.625065,0.999577,-0.039466,0.607807,1.013351,-0.037055,0.594815,1.021739,-0.034969
doctor,0.399785,0.864528,0.0,0.426361,0.844752,-0.005287,0.461311,0.837973,-0.013273,0.489421,0.849015,-0.019788,0.507741,0.861496,-0.02599,0.462353,0.825485,-0.030624,0.50531,0.83564,-0.044264,0.528365,0.850175,-0.049877,0.543924,0.863174,-0.052531,0.452884,0.850575,-0.034381,0.494832,0.868871,-0.046269,0.516608,0.884011,-0.048801,0.531048,0.897438,-0.049991,0.439998,0.880868,-0.037433,0.479066,0.909089,-0.04755,0.500602,0.925522,-0.048403,0.515546,0.938078,-0.048155,0.426456,0.911908,-0.040251,0.454073,0.941275,-0.048397,0.471438,0.956336,-0.048924,0.486121,0.967941,-0.048222
doctor,0.661793,0.873237,0.0,0.623372,0.858347,-0.004375,0.586401,0.879475,-0.011261,0.562997,0.910562,-0.016555,0.550638,0.936878,-0.023583,0.593036,0.890495,-0.031161,0.558522,0.935682,-0.042977,0.538492,0.961826,-0.048296,0.524341,0.979266,-0.051122,0.612006,0.918565,-0.034916,0.570841,0.970106,-0.043406,0.547748,0.996008,-0.045842,0.53211,1.010524,-0.048234,0.632825,0.942085,-0.037078,0.599314,0.990682,-0.044059,0.587376,1.008623,-0.043024,0.580894,1.014933,-0.042356,0.653322,0.959698,-0.038888,0.632754,1.000132,-0.044517,0.625078,1.016528,-0.042475,0.622251,1.025425,-0.04041
doctor,0.567011,0.542971,-0.0,0.497197,0.553752,-0.0075,0.446818,0.554193,-0.022941,0.40697,0.567407,-0.038717,0.376587,0.58375,-0.058131,0.431736,0.491254,-0.047576,0.387346,0.482046,-0.077015,0.373864,0.485435,-0.098158,0.366334,0.485251,-0.11238,0.460719,0.490714,-0.05867,0.39448,0.532569,-0.08803,0.364985,0.590674,-0.103866,0.350327,0.638836,-0.115795,0.493975,0.507972,-0.069058,0.438084,0.545472,-0.100657,0.408683,0.595138,-0.112652,0.39305,0.636344,-0.119262,0.525548,0.53612,-0.07856,0.498752,0.568568,-0.106751,0.479532,0.600054,-0.115009,0.46656,0.630698,-0.118707
doctor,0.566778,0.529387,-0.0,0.506782,0.545473,-0.002446,0.458417,0.551656,-0.014201,0.421964,0.567107,-0.026918,0.391162,0.583712,-0.042479,0.444429,0.498177,-0.038685,0.391138,0.511482,-0.068356,0.362829,0.539511,-0.088277,0.34275,0.566797,-0.101059,0.46878,0.494451,-0.052474,0.413874,0.531709,-0.081094,0.387611,0.58275,-0.094172,0.371889,0.622578,-0.103155,0.501061,0.508649,-0.066157,0.456485,0.547935,-0.095871,0.430485,0.593838,-0.106836,0.412535,0.631049,-0.112805,0.533043,0.534497,-0.078711,0.516153,0.574673,-0.105145,0.498537,0.603999,-0.114397,0.482945,0.6282,-0.11939
doctor,0.403296,0.904554,0.0,0.430286,0.882,-0.006654,0.468302,0.883274,-0.015703,0.498159,0.901601,-0.021991,0.519163,0.917755,-0.027561,0.462187,0.876928,-0.040483,0.51204,0.897796,-0.054153,0.535604,0.915163,-0.056221,0.549118,0.928194,-0.055189,0.450402,0.908049,-0.042186,0.503176,0.935332,-0.055194,0.523237,0.946104,-0.051306,0.5315,0.951631,-0.046139,0.437566,0.938204,-0.04267,0.485508,0.972602,-0.05278,0.503117,0.981343,-0.044933,0.509501,0.983203,-0.036646,0.425057,0.964253,-0.043035,0.461884,0.99433,-0.049397,0.478923,1.001313,-0.043676,0.486873,1.000936,-0.03708
doctor,0.405132,0.906042,0.0,0.432341,0.879609,-0.005804,0.469682,0.87978,-0.013606,0.498464,0.900886,-0.018714,0.517124,0.918735,-0.023273,0.463783,0.877995,-0.036592,0.512734,0.897823,-0.048014,0.536373,0.913786,-0.049763,0.55148,0.926692,-0.049175,0.452426,0.911484,-0.038275,0.504145,0.934903,-0.047989,0.525442,0.94321,-0.044312,0.536369,0.948705,-0.040366,0.439548,0.942322,-0.038607,0.486741,0.973532,-0.045783,0.505284,0.97951,-0.038127,0.513563,0.981488,-0.031167,0.426855,0.968727,-0.038847,0.463357,0.993756,-0.043346,0.481585,0.997305,-0.037366,0.491622,0.996087,-0.031272
doctor,0.408134,0.905103,0.0,0.435284,0.87966,-0.006196,0.472902,0.880561,-0.01465,0.501033,0.902243,-0.020526,0.518846,0.922054,-0.025993,0.4657,0.877653,-0.037837,0.514166,0.896372,-0.050594,0.538299,0.912564,-0.053474,0.553619,0.925754,-0.053678,0.454335,0.909598,-0.039878,0.504456,0.933205,-0.050538,0.526152,0.944862,-0.047928,0.537886,0.953464,-0.044855,0.4405,0.939991,-0.040625,0.486535,0.971111,-0.04879,0.505045,0.980948,-0.042447,0.514179,0.985912,-0.036533,0.426723,0.966598,-0.041273,0.461785,0.993079,-0.047225,0.47975,1.000294,-0.042494,0.490522,1.002632,-0.037285
doctor,0.406693,0.904168,0.0,0.43438,0.880805,-0.006742,0.47129,0.881513,-0.015338,0.500081,0.900933,-0.021185,0.519082,0.916787,-0.026527,0.464063,0.87677,-0.03876,0.511347,0.892662,-0.052542,0.535633,0.908028,-0.056573,0.551708,0.920868,-0.057701,0.452721,0.907627,-0.040569,0.500371,0.928831,-0.052381,0.523509,0.940413,-0.051226,0.538301,0.949942,-0.04944,0.439559,0.937537,-0.041138,0.482505,0.966221,-0.050252,0.502746,0.977543,-0.045594,0.51498,0.984414,-0.040946,0.426781,0.964001,-0.041653,0.459436,0.991678,-0.048096,0.477462,1.000246,-0.04443,0.489447,1.003895,-0.040191
doctor,0.682456,0.904006,0.0,0.648629,0.885867,-0.006987,0.608459,0.905227,-0.014106,0.581061,0.932807,-0.019146,0.559492,0.953575,-0.025522,0.616755,0.917892,-0.028294,0.582613,0.964858,-0.038414,0.561729,0.98985,-0.043415,0.546258,1.006946,-0.046436,0.635593,0.943596,-0.030611,0.592833,0.985387,-0.038044,0.569019,1.005804,-0.041489,0.553996,1.019148,-0.044448,0.654415,0.965736,-0.03175,0.617457,1.006905,-0.037481,0.598854,1.025581,-0.036996,0.58634,1.036053,-0.036976,0.671881,0.98359,-0.032803,0.642731,1.014917,-0.037921,0.629027,1.028531,-0.03571,0.619535,1.036964,-0.033618
doctor,0.414764,0.848085,0.0,0.457261,0.834197,-0.004565,0.503699,0.838347,-0.011738,0.536008,0.852783,-0.018677,0.554394,0.870223,-0.025461,0.501991,0.840193,-0.026161,0.535557,0.863517,-0.041213,0.551804,0.88059,-0.048916,0.564554,0.894811,-0.053684,0.483024,0.858698,-0.032331,0.515828,0.887347,-0.04605,0.535558,0.907683,-0.050994,0.550988,0.925961,-0.054264,0.458035,0.881469,-0.038092,0.485808,0.917209,-0.052969,0.504107,0.941878,-0.056248,0.519974,0.962766,-0.057553,0.429612,0.904359,-0.043511,0.443005,0.942704,-0.057378,0.455099,0.968067,-0.06033,0.467386,0.990393,-0.061005
doctor,0.577519,0.623298,-0.0,0.521224,0.598198,-0.010547,0.47374,0.574236,-0.025188,0.44974,0.540188,-0.041006,0.435813,0.505675,-0.060421,0.456492,0.561236,-0.035883,0.401372,0.588637,-0.066117,0.376848,0.619999,-0.090495,0.360818,0.643193,-0.10606,0.475171,0.575101,-0.045086,0.431223,0.611639,-0.073386,0.41704,0.646728,-0.090388,0.411812,0.674622,-0.103164,0.498583,0.596721,-0.055236,0.461192,0.640486,-0.082188,0.448036,0.688054,-0.090236,0.447087,0.723089,-0.094781,0.522079,0.623986,-0.066061,0.495567,0.657007,-0.086874,0.481254,0.694619,-0.090359,0.478009,0.724609,-0.091949
doctor,0.557935,0.597687,-0.0,0.528621,0.552959,-0.009372,0.502862,0.520052,-0.021476,0.488166,0.496464,-0.034964,0.479212,0.481838,-0.051982,0.449856,0.51115,-0.029088,0.403402,0.512355,-0.051165,0.38641,0.519519,-0.069466,0.381502,0.524779,-0.082003,0.460941,0.52785,-0.036475,0.388352,0.568355,-0.056559,0.354325,0.612408,-0.073903,0.336013,0.650888,-0.088791,0.478227,0.551139,-0.043959,0.411315,0.584839,-0.068153,0.378421,0.624755,-0.082343,0.36255,0.659561,-0.092041,0.497177,0.578704,-0.051246,0.463682,0.606357,-0.071976,0.438367,0.63614,-0.079469,0.421601,0.666033,-0.084524
policia,0.81775,0.438049,-0.0,0.757713,0.451485,-0.002782,0.695367,0.426032,-0.000948,0.660196,0.395444,-0.00337,0.645169,0.360858,-0.00521,0.673228,0.330615,0.022735,0.629792,0.290035,0.01588,0.6006,0.267,0.004582,0.574349,0.246115,-0.006452,0.684952,0.306379,0.012884,0.634982,0.262494,0.005328,0.602013,0.24045,-0.006121,0.571284,0.221278,-0.016107,0.703832,0.288648,-0.000745,0.65267,0.246716,-0.010408,0.618789,0.227872,-0.01857,0.586991,0.213596,-0.025333,0.730879,0.277424,-0.016228,0.687101,0.244798,-0.026108,0.655341,0.231806,-0.031032,0.625912,0.221844,-0.035282
policia,0.817542,0.4385,-0.0,0.758309,0.450796,-0.002448,0.696705,0.424913,-0.000323,0.661674,0.394336,-0.002548,0.646566,0.360548,-0.004244,0.6729,0.330083,0.023996,0.63004,0.289674,0.0177,0.600755,0.267407,0.006224,0.574148,0.247692,-0.005052,0.683815,0.305662,0.014262,0.63337,0.261146,0.007476,0.600483,0.23982,-0.004328,0.569713,0.222362,-0.014875,0.702018,0.287365,0.000775,0.650105,0.244318,-0.008123,0.616018,0.225517,-0.017236,0.583856,0.212956,-0.025023,0.728486,0.274835,-0.014524,0.684073,0.242972,-0.024041,0.651926,0.229767,-0.029798,0.621753,0.220046,-0.034973
policia,0.817935,0.439118,-0.0,0.758362,0.450877,-0.00233,0.696526,0.423401,-5.6e-05,0.661574,0.39216,-0.002216,0.645429,0.358592,-0.004107,0.676141,0.329746,0.022999,0.632199,0.289994,0.016352,0.602346,0.268362,0.004824,0.575192,0.248941,-0.006491,0.687102,0.305595,0.012822,0.635868,0.261096,0.005658,0.601723,0.239987,-0.006447,0.569543,0.222797,-0.017266,0.705083,0.287652,-0.001034,0.652578,0.24458,-0.010564,0.617686,0.226338,-0.019975,0.58446,0.213894,-0.027965,0.731187,0.275712,-0.016645,0.685872,0.243188,-0.026958,0.653386,0.230554,-0.03287,0.622771,0.221288,-0.038137
policia,0.817176,0.437414,-0.0,0.757259,0.449225,-0.004716,0.695163,0.421647,-0.003691,0.659413,0.388355,-0.006537,0.641918,0.353881,-0.008805,0.672872,0.328562,0.020127,0.629703,0.28673,0.012836,0.601129,0.264034,0.001272,0.574538,0.243499,-0.009941,0.683868,0.304232,0.011309,0.634408,0.257909,0.004436,0.601797,0.235455,-0.006333,0.570629,0.217503,-0.016315,0.702165,0.286185,-0.001437,0.651779,0.241238,-0.010702,0.618206,0.223688,-0.018899,0.586141,0.212891,-0.026091,0.728718,0.273601,-0.016218,0.685233,0.241161,-0.02631,0.653546,0.229767,-0.031638,0.623809,0.222373,-0.036443
policia,0.819424,0.44005,-0.0,0.758984,0.452171,-0.005297,0.694093,0.4236,-0.004774,0.655974,0.389346,-0.008122,0.639256,0.352357,-0.010689,0.675339,0.323992,0.020537,0.633309,0.282462,0.01125,0.603413,0.261445,-0.002052,0.576139,0.245103,-0.013946,0.688004,0.299439,0.011655,0.638978,0.252695,0.002438,0.604739,0.232429,-0.009897,0.572176,0.218726,-0.020183,0.707403,0.282047,-0.001386,0.656651,0.236723,-0.012218,0.622076,0.220348,-0.020853,0.589122,0.211673,-0.027613,0.73373,0.271908,-0.016491,0.688228,0.239425,-0.027645,0.65512,0.226536,-0.033674,0.624779,0.217889,-0.038443
policia,0.821049,0.444439,-0.0,0.760305,0.454791,-0.006438,0.693902,0.432615,-0.006675,0.650374,0.405137,-0.010909,0.629623,0.368243,-0.013998,0.68051,0.323616,0.024915,0.638374,0.278467,0.016668,0.60769,0.258184,0.003035,0.579396,0.242438,-0.009152,0.694334,0.29837,0.016692,0.645092,0.247279,0.008889,0.610136,0.22709,-0.003928,0.577085,0.216,-0.014828,0.714595,0.280567,0.003722,0.664197,0.231006,-0.005624,0.629301,0.215497,-0.014389,0.596015,0.210448,-0.021369,0.742119,0.268879,-0.011556,0.69528,0.233191,-0.021256,0.662315,0.223286,-0.026466,0.632645,0.220433,-0.030686
policia,0.823822,0.498339,-0.0,0.757686,0.49939,-0.011244,0.694172,0.47484,-0.01779,0.6499,0.455201,-0.027875,0.616709,0.427993,-0.036933,0.685289,0.348879,0.013591,0.645201,0.294163,-0.002331,0.614685,0.271434,-0.021337,0.585849,0.258543,-0.034942,0.701879,0.325734,0.00612,0.656377,0.266777,-0.007968,0.623203,0.247128,-0.02503,0.591493,0.243039,-0.037131,0.724153,0.311001,-0.006163,0.679309,0.251845,-0.019522,0.644136,0.234739,-0.031735,0.610919,0.234616,-0.039225,0.753086,0.306044,-0.020914,0.709696,0.256408,-0.032766,0.675016,0.241443,-0.039618,0.643029,0.240968,-0.043676
policia,0.779098,0.643238,-0.0,0.715872,0.636961,-0.008266,0.654344,0.613073,-0.018101,0.606436,0.60797,-0.033854,0.565894,0.597663,-0.049211,0.651351,0.486607,0.01695,0.617771,0.42015,-0.007347,0.582987,0.406711,-0.031701,0.551604,0.411921,-0.04599,0.665646,0.471573,0.005151,0.627013,0.399361,-0.015999,0.587528,0.390002,-0.037101,0.552234,0.403663,-0.048951,0.684351,0.462993,-0.011984,0.64525,0.391709,-0.028619,0.602652,0.382579,-0.041405,0.565756,0.393022,-0.046941,0.707321,0.463507,-0.031518,0.664134,0.406593,-0.042201,0.628147,0.393654,-0.047156,0.596787,0.396493,-0.048755
policia,0.622741,0.866278,-0.0,0.568682,0.878927,0.002124,0.518685,0.859572,-0.001939,0.476464,0.863928,-0.011271,0.438447,0.86422,-0.020214,0.529696,0.735543,0.020007,0.488003,0.697208,0.005783,0.450588,0.695732,-0.009801,0.421082,0.707995,-0.018972,0.537403,0.72587,0.007554,0.488653,0.680346,-0.002945,0.44919,0.682763,-0.014748,0.420612,0.701868,-0.021555,0.542633,0.725989,-0.008262,0.493775,0.678454,-0.01764,0.452881,0.67985,-0.02484,0.423115,0.695719,-0.027741,0.542906,0.736189,-0.025152,0.497699,0.694462,-0.03228,0.464888,0.685401,-0.035627,0.438778,0.690059,-0.036361
policia,0.806576,0.456873,-0.0,0.750689,0.470636,-0.00576,0.686956,0.448447,-0.004704,0.648448,0.417781,-0.007323,0.634156,0.380668,-0.00863,0.672472,0.345619,0.025242,0.630579,0.301306,0.020261,0.601898,0.275535,0.009828,0.57618,0.251092,-0.000825,0.683465,0.320625,0.01731,0.63515,0.273414,0.012057,0.602852,0.246548,0.001533,0.573075,0.223137,-0.007903,0.70169,0.30259,0.004953,0.652394,0.256902,-0.002973,0.619285,0.233563,-0.011143,0.588235,0.216092,-0.017909,0.728065,0.290328,-0.009682,0.685516,0.254379,-0.018595,0.654674,0.238697,-0.023735,0.625799,0.226823,-0.028048
policia,0.806214,0.457796,-0.0,0.749972,0.470912,-0.005582,0.68832,0.45008,-0.004829,0.651138,0.419707,-0.007922,0.634247,0.381851,-0.009809,0.670732,0.345816,0.02552,0.629319,0.302597,0.020097,0.600955,0.27645,0.00916,0.575573,0.251282,-0.001912,0.68195,0.32074,0.017107,0.63425,0.273981,0.011671,0.6022,0.247286,0.000835,0.572613,0.223382,-0.009056,0.700306,0.303223,0.004213,0.65167,0.257507,-0.004317,0.618793,0.234521,-0.012854,0.5879,0.216681,-0.019964,0.726899,0.291941,-0.01095,0.684685,0.256797,-0.020753,0.653834,0.24179,-0.026416,0.624752,0.229986,-0.0311
policia,0.80656,0.45583,-0.0,0.751389,0.469351,-0.005675,0.689277,0.448476,-0.004738,0.65139,0.419122,-0.007531,0.635508,0.383938,-0.009075,0.672199,0.345025,0.024917,0.630478,0.301779,0.019645,0.602049,0.27593,0.008987,0.576683,0.250972,-0.001749,0.683203,0.319848,0.016972,0.635282,0.273189,0.011816,0.603068,0.246268,0.001419,0.573221,0.222383,-0.008024,0.701473,0.301699,0.004634,0.652753,0.25652,-0.003185,0.619726,0.233476,-0.011251,0.588643,0.216346,-0.017999,0.727823,0.289363,-0.010006,0.685883,0.254858,-0.018884,0.655169,0.239778,-0.024059,0.626239,0.228408,-0.02839
policia,0.810141,0.453143,-0.0,0.752706,0.465987,-0.007525,0.687676,0.441155,-0.008349,0.647259,0.408171,-0.01255,0.635669,0.371789,-0.015464,0.672934,0.33928,0.019296,0.631465,0.293559,0.011754,0.603176,0.26727,0.000395,0.57794,0.243509,-0.010431,0.685409,0.314767,0.011918,0.637603,0.26685,0.004591,0.605773,0.241861,-0.005063,0.576691,0.221265,-0.013376,0.70443,0.296817,0.000241,0.65504,0.250435,-0.008872,0.622521,0.22932,-0.014959,0.592067,0.214893,-0.019899,0.731089,0.28518,-0.013876,0.689973,0.247546,-0.023156,0.660014,0.232155,-0.026938,0.631872,0.222703,-0.02996
policia,0.816321,0.443795,-0.0,0.755913,0.456037,-0.007086,0.690715,0.43044,-0.00806,0.650158,0.397427,-0.012449,0.635096,0.360884,-0.015633,0.675885,0.328516,0.018151,0.634094,0.2807,0.009851,0.606113,0.255562,-0.00196,0.580936,0.233946,-0.01279,0.688684,0.304194,0.010345,0.641348,0.251553,0.002805,0.609142,0.226051,-0.006903,0.579197,0.20655,-0.01549,0.707966,0.286118,-0.001711,0.659142,0.233551,-0.011208,0.626653,0.212659,-0.017186,0.596804,0.200511,-0.022054,0.73452,0.273859,-0.016088,0.691524,0.232384,-0.025874,0.659818,0.216346,-0.02954,0.630781,0.20773,-0.032443
policia,0.83547,0.431086,-0.0,0.772063,0.44182,-0.011538,0.705161,0.416627,-0.015896,0.662257,0.383756,-0.022956,0.64636,0.344014,-0.028831,0.691375,0.305298,0.010551,0.647728,0.254782,-0.001695,0.618133,0.2277,-0.016526,0.59188,0.203463,-0.02932,0.706207,0.279576,0.003945,0.656794,0.22318,-0.006373,0.622752,0.194942,-0.018252,0.590917,0.171763,-0.028748,0.72763,0.261599,-0.007194,0.678415,0.206086,-0.019238,0.64375,0.183465,-0.027789,0.6111,0.16953,-0.034509,0.756354,0.251407,-0.020856,0.711461,0.208064,-0.032642,0.678013,0.192182,-0.038039,0.647422,0.183214,-0.042243
policia,0.865656,0.428,-0.0,0.800178,0.437253,-0.010414,0.729453,0.404198,-0.013122,0.688565,0.365232,-0.01924,0.681253,0.321492,-0.024048,0.719603,0.279124,0.017347,0.672683,0.221352,0.005885,0.640528,0.18624,-0.0091,0.613074,0.153306,-0.022682,0.737304,0.25146,0.009076,0.684176,0.190313,-0.001405,0.64809,0.154815,-0.014816,0.616251,0.121979,-0.026297,0.762003,0.234924,-0.004144,0.709191,0.17256,-0.016835,0.671777,0.142439,-0.027148,0.637663,0.117837,-0.034899,0.79502,0.228145,-0.020017,0.746936,0.175523,-0.033001,0.71095,0.154046,-0.039784,0.678211,0.137038,-0.04474
policia,0.857211,0.486553,-0.0,0.792268,0.490972,-0.009475,0.719098,0.454641,-0.01275,0.673109,0.429727,-0.019797,0.643321,0.405423,-0.02597,0.713751,0.318128,0.014997,0.670721,0.264628,0.000558,0.637428,0.232713,-0.017007,0.607836,0.209807,-0.030943,0.731795,0.294693,0.004489,0.681072,0.233678,-0.011354,0.641507,0.203991,-0.027256,0.603654,0.184549,-0.037905,0.754908,0.282422,-0.010815,0.703341,0.222764,-0.027764,0.663,0.198108,-0.038358,0.624095,0.181295,-0.043651,0.782968,0.28368,-0.028577,0.735466,0.226796,-0.042802,0.698431,0.204939,-0.048052,0.66432,0.192407,-0.050329
policia,0.753489,0.633409,-0.0,0.690388,0.632774,-0.008049,0.630801,0.610793,-0.016531,0.587597,0.60085,-0.03081,0.552524,0.580312,-0.043697,0.626052,0.482555,0.021727,0.58967,0.427439,-0.003031,0.551271,0.420246,-0.028123,0.518392,0.432038,-0.042615,0.637805,0.468614,0.009928,0.598281,0.403481,-0.012208,0.555249,0.399965,-0.033306,0.519372,0.419524,-0.044376,0.653058,0.460453,-0.007669,0.613377,0.397009,-0.025615,0.5679,0.3935,-0.038596,0.530758,0.409961,-0.043299,0.672294,0.462051,-0.027898,0.632516,0.410092,-0.039308,0.59572,0.39905,-0.04506,0.563193,0.404589,-0.04665
policia,0.786323,0.497957,-0.0,0.730847,0.506931,-0.006798,0.670749,0.474963,-0.004907,0.63483,0.441586,-0.006394,0.612808,0.403994,-0.006408,0.662402,0.3693,0.026889,0.626573,0.318084,0.022249,0.600011,0.288024,0.011985,0.575876,0.262232,0.001964,0.674826,0.347556,0.01966,0.63366,0.294462,0.015291,0.602692,0.264339,0.00479,0.574187,0.240208,-0.004318,0.692661,0.334535,0.00771,0.649879,0.283137,9.6e-05,0.61786,0.257923,-0.008536,0.587593,0.239494,-0.015093,0.716978,0.328413,-0.006555,0.675321,0.286568,-0.015449,0.644367,0.270073,-0.020616,0.616439,0.258447,-0.024458
policia,0.78742,0.497372,-0.0,0.731405,0.505181,-0.006633,0.671128,0.472967,-0.004878,0.634576,0.439418,-0.006378,0.613383,0.402421,-0.006356,0.662401,0.36812,0.026687,0.625776,0.318222,0.022201,0.598867,0.288253,0.011993,0.574832,0.261729,0.001761,0.675086,0.346171,0.019334,0.633156,0.29479,0.014708,0.602603,0.26472,0.004057,0.574443,0.239097,-0.005301,0.693426,0.332558,0.007349,0.649853,0.28155,-0.000891,0.618821,0.255826,-0.009774,0.589531,0.235613,-0.016516,0.718605,0.326276,-0.006893,0.677267,0.284747,-0.016499,0.647104,0.268439,-0.021924,0.619772,0.256136,-0.025936
policia,0.790128,0.49208,-0.0,0.734037,0.500391,-0.006921,0.673264,0.467635,-0.005123,0.636122,0.43526,-0.006668,0.61576,0.399555,-0.006675,0.664694,0.366087,0.026655,0.62808,0.316318,0.02193,0.601812,0.286564,0.011682,0.578276,0.260587,0.001597,0.677058,0.343974,0.019671,0.635169,0.292708,0.014795,0.605055,0.263496,0.004286,0.577539,0.238872,-0.004736,0.694964,0.329486,0.007999,0.651371,0.279662,0.000169,0.620292,0.254159,-0.007982,0.591194,0.234862,-0.014158,0.71979,0.3216,-0.006018,0.678632,0.281437,-0.014526,0.648275,0.264097,-0.019126,0.620881,0.251149,-0.022638
policia,0.795166,0.489454,-0.0,0.737947,0.49309,-0.006203,0.677021,0.457354,-0.004937,0.639079,0.425636,-0.007195,0.619106,0.393625,-0.008373,0.668475,0.357617,0.022691,0.632875,0.310067,0.015569,0.605745,0.28219,0.00369,0.581245,0.259608,-0.007165,0.681506,0.33618,0.01493,0.639289,0.283673,0.007612,0.608412,0.256177,-0.004008,0.579175,0.23518,-0.013565,0.70042,0.321989,0.002866,0.656224,0.270841,-0.006566,0.625613,0.247149,-0.015221,0.595992,0.230924,-0.021561,0.725567,0.314906,-0.011363,0.683385,0.274804,-0.021119,0.652658,0.256493,-0.026257,0.624665,0.242767,-0.030062
policia,0.803568,0.48379,-0.0,0.744105,0.484746,-0.006547,0.682589,0.449427,-0.006643,0.643718,0.416833,-0.010386,0.625657,0.38117,-0.012958,0.670933,0.347519,0.022102,0.635399,0.298537,0.01343,0.60934,0.272435,0.00036,0.58532,0.251794,-0.011006,0.685422,0.326623,0.014272,0.643941,0.271843,0.006189,0.614219,0.24561,-0.005424,0.585836,0.226963,-0.015083,0.705815,0.312486,0.001911,0.662659,0.258562,-0.00781,0.632088,0.235688,-0.015627,0.602718,0.222085,-0.021516,0.732309,0.305424,-0.01271,0.689791,0.264844,-0.022588,0.658139,0.245301,-0.0275,0.629213,0.231257,-0.031207
policia,0.814587,0.474057,-0.0,0.751922,0.475848,-0.008304,0.687446,0.437712,-0.009212,0.646238,0.400684,-0.013685,0.625598,0.365604,-0.016876,0.680763,0.334509,0.020717,0.643401,0.280851,0.011641,0.615925,0.252535,-0.00183,0.591771,0.230998,-0.013421,0.696834,0.31316,0.01313,0.655255,0.252733,0.005071,0.623989,0.226164,-0.006398,0.594988,0.209855,-0.016008,0.717691,0.298528,0.000839,0.674821,0.240579,-0.008516,0.6421,0.218695,-0.016135,0.611907,0.209289,-0.022116,0.743317,0.290733,-0.013955,0.701153,0.246996,-0.022994,0.668965,0.23061,-0.026995,0.640391,0.224719,-0.030287
policia,0.865861,0.444522,-0.0,0.802571,0.446049,-0.009726,0.731546,0.400304,-0.009761,0.690217,0.354708,-0.013077,0.681093,0.310875,-0.014665,0.734046,0.279738,0.022037,0.694582,0.222241,0.012165,0.664011,0.187671,-0.00229,0.6366,0.158228,-0.015298,0.752053,0.25471,0.0146,0.706775,0.191788,0.004933,0.671798,0.157712,-0.008203,0.639108,0.130621,-0.018846,0.775484,0.240304,0.002108,0.729447,0.176865,-0.009788,0.693617,0.148472,-0.019342,0.659357,0.128972,-0.025937,0.805594,0.236232,-0.012999,0.761999,0.181275,-0.024706,0.728377,0.159145,-0.03042,0.697832,0.145822,-0.034263
